"sftgcode","year","cnsimr","xxxcimr","xxxcimrln"
"SIE",1964,213.1,1.978,0.68208623320052
"SIE",1965,211.9,1.906,0.64500680523201
"SIE",1966,210.6,1.997,0.691646054433678
"SIE",1967,209.3,2.1,0.741937344729377
"SIE",1968,208.1,2.079,0.731887008875876
"SIE",1969,206.8,2.07,0.727548607277278
"SIE",1970,205.5,2.127,0.7547125362181
"SIE",1971,204.2,2.194,0.785726361853038
"SIE",1972,202.9,2.294,0.830297018707179
"SIE",1973,201.5,2.357,0.857389623953994
"SIE",1974,200.1,2.425,0.885831524389446
"SIE",1975,198.2,2.452,0.896904018073965
"SIE",1976,196.2,2.354,0.856116008838085
"SIE",1977,194.3,2.396,0.873800680253203
"SIE",1978,192.4,2.538,0.931376369292196
"SIE",1979,190.5,2.626,0.965461775880604
"SIE",1980,188.6,2.755,1.01341744260488
"SIE",1981,186.8,2.882,1.05848449757733
"SIE",1982,184.9,3.021,1.10558790240453
"SIE",1983,183.1,3.113,1.13558689145947
"SIE",1984,181.3,3.183,1.15782414829996
"SIE",1985,179.5,3.226,1.17124297970302
"SIE",1986,177.3,3.352,1.20955718261984
"SIE",1987,175,3.402,1.22436349397367
"SIE",1988,172.9,3.47,1.24415459395877
"SIE",1989,170.7,3.653,1.29554874781315
"SIE",1990,168.3,3.74,1.31908561142644
"SIE",1991,183.4,4.117,1.41512474278777
"SIE",1992,182.8,4.421,1.48636591484411
"SIE",1993,181.4,4.45,1.49290409617815
"SIE",1994,179.9,4.503,1.50474384131943
"SIE",1995,178.5,4.602,1.52649099161317
"SIE",1996,177.1,4.664,1.53987344904819
"SIE",1997,177,4.975,1.60442537061056
"SIE",1998,176.9,5.241,1.65651231982003
"SIE",1999,176.8,5.43,1.69193913394584
"SIE",2000,176.3,5.47,1.69927861643389
"SIE",2001,175.6,5.736,1.74676210329732
"SIE",2002,148.7,5.051,1.61958624348592
"SIE",2003,125.8,4.448,1.49245455694828
"SIE",2004,106,3.861,1.3509262172821
"SIE",2005,89.1,3.333,1.2038727993256
"SIE",2006,87.2,3.502,1.25333423386366
"SIE",2007,85.4,3.475,1.24559447901676
"SIE",2008,83.6,3.45,1.23837423104327
"SIE",2009,81.9,3.494,1.25104721171186
"SIE",2010,80.2,3.538,1.26356159573759
"SIE",2011,78.4,3.571,1.27284566861231
"SIE",2012,76.6,3.62,1.28647402583768
"SIE",2013,75,3.675,1.3015531326648
"SIE",2014,NA,3.675,1.3015531326648
"SIN",1965,NA,NA,NA
"SIN",1966,26,0.247,-1.39836694235416
"SIN",1967,25,0.251,-1.38230233985035
"SIN",1968,23,0.23,-1.46967597005894
"SIN",1969,21,0.21,-1.56064774826467
"SIN",1970,20,0.207,-1.57503648571677
"SIN",1971,20,0.215,-1.53711725085447
"SIN",1972,19,0.215,-1.53711725085447
"SIN",1973,20,0.234,-1.45243416362444
"SIN",1974,17,0.206,-1.57987911019256
"SIN",1975,14,0.173,-1.75446368448436
"SIN",1976,12,0.144,-1.93794197940614
"SIN",1977,12,0.148,-1.91054300521802
"SIN",1978,13,0.172,-1.76026080216868
"SIN",1979,13,0.179,-1.72036947314138
"SIN",1980,12,0.175,-1.74296930505862
"SIN",1981,11,0.17,-1.77195684193188
"SIN",1982,11,0.18,-1.71479842809193
"SIN",1983,9,0.153,-1.8773173575897
"SIN",1984,9,0.158,-1.84516024595517
"SIN",1985,9,0.162,-1.82015894374975
"SIN",1986,9,0.17,-1.77195684193188
"SIN",1987,7,0.136,-1.99510039324608
"SIN",1988,7,0.141,-1.95899538860397
"SIN",1989,7,0.15,-1.89711998488588
"SIN",1990,7.1,0.157,-1.85150947363383
"SIN",1991,5.3,0.119,-2.12863178587061
"SIN",1992,5,0.121,-2.1119647333854
"SIN",1993,4.7,0.114,-2.17155683058764
"SIN",1994,4.2,0.106,-2.24431618487007
"SIN",1995,3.9,0.101,-2.29263476214088
"SIN",1996,3.7,0.098,-2.32278780031156
"SIN",1997,3.7,0.103,-2.2730262907525
"SIN",1998,4,0.118,-2.13707065451647
"SIN",1999,3.4,0.105,-2.25379492882461
"SIN",2000,3,0.093,-2.37515578582888
"SIN",2001,2.2,0.073,-2.61729583783375
"SIN",2002,2.9,0.098,-2.32278780031156
"SIN",2003,2.5,0.088,-2.43041846450393
"SIN",2004,2.2,0.078,-2.55104645229255
"SIN",2005,2.5,0.093,-2.37515578582888
"SIN",2006,3,0.121,-2.1119647333854
"SIN",2007,2.3,0.095,-2.3538783873816
"SIN",2008,2.7,0.112,-2.18925640768704
"SIN",2009,3,0.128,-2.05572501506252
"SIN",2010,2.8,0.122,-2.10373423424888
"SIN",2011,2.7,0.123,-2.09557092360972
"SIN",2012,2.7,0.125,-2.07944154167984
"SIN",2013,2.6,0.127,-2.06356819252355
"SIN",2014,NA,0.127,-2.06356819252355
"SLO",1993,10.6,0.259,-1.3509272172826
"SLO",1994,10.6,0.266,-1.32425897020044
"SLO",1995,10.6,0.272,-1.30195321268614
"SLO",1996,10.1,0.267,-1.32050662058189
"SLO",1997,8.6,0.242,-1.41881755282545
"SLO",1998,7.4,0.22,-1.51412773262978
"SLO",1999,8.2,0.252,-1.37832619147071
"SLO",2000,8.5,0.263,-1.33560124680437
"SLO",2001,6,0.196,-1.62964061975162
"SLO",2002,7.6,0.257,-1.35867919408692
"SLO",2003,7.9,0.28,-1.27296567581289
"SLO",2004,6.9,0.252,-1.37832619147071
"SLO",2005,7.3,0.271,-1.30563645810244
"SLO",2006,6.6,0.263,-1.33560124680437
"SLO",2007,6.2,0.251,-1.38230233985035
"SLO",2008,6,0.248,-1.39432653281715
"SLO",2009,5.8,0.249,-1.39030238251743
"SLO",2010,5.7,0.249,-1.39030238251743
"SLO",2011,5,0.226,-1.48722027970985
"SLO",2012,5.5,0.261,-1.34323487165944
"SLO",2013,5.4,0.266,-1.32425897020044
"SLO",2014,NA,0.266,-1.32425897020044
"SLV",1991,NA,NA,NA
"SLV",1992,8.5,0.206,-1.57987911019256
"SLV",1993,6.7,0.165,-1.80180980508156
"SLV",1994,6.4,0.161,-1.82635091399767
"SLV",1995,5.5,0.141,-1.95899538860397
"SLV",1996,4.7,0.124,-2.0874737133771
"SLV",1997,5.1,0.143,-1.94491064872223
"SLV",1998,5.2,0.153,-1.8773173575897
"SLV",1999,4.5,0.137,-1.98777435315401
"SLV",2000,4.7,0.146,-1.9241486572738
"SLV",2001,4.7,0.152,-1.88387475813586
"SLV",2002,4.6,0.157,-1.85150947363383
"SLV",2003,4.6,0.161,-1.82635091399767
"SLV",2004,4.5,0.164,-1.80788885115794
"SLV",2005,4.5,0.167,-1.78976146656538
"SLV",2006,4.4,0.177,-1.73160554640831
"SLV",2007,4.4,0.177,-1.73160554640831
"SLV",2008,4.3,0.177,-1.73160554640831
"SLV",2009,4.3,0.181,-1.70925824771631
"SLV",2010,4.2,0.186,-1.68200860526894
"SLV",2011,4.2,0.19,-1.66073120682165
"SLV",2012,4.1,0.195,-1.63475572041839
"SLV",2013,4.1,0.2,-1.6094379124341
"SLV",2014,NA,0.2,-1.6094379124341
"SOL",1978,52,0.686,-0.376877651256252
"SOL",1979,50.5,0.697,-0.360969868221613
"SOL",1980,49.1,0.717,-0.332679438382517
"SOL",1981,47.6,0.734,-0.309246250367621
"SOL",1982,46.1,0.754,-0.282362910974181
"SOL",1983,44.7,0.761,-0.273121921120451
"SOL",1984,43.4,0.762,-0.271808723295491
"SOL",1985,42,0.756,-0.279713902802604
"SOL",1986,40.7,0.77,-0.261364764134408
"SOL",1987,39.4,0.766,-0.266573109241546
"SOL",1988,38.2,0.766,-0.266573109241546
"SOL",1989,37,0.791,-0.234457311214483
"SOL",1990,35.8,0.795,-0.229413164327805
"SOL",1991,34.6,0.777,-0.25231492861449
"SOL",1992,33.5,0.81,-0.210721031315653
"SOL",1993,32.4,0.795,-0.229413164327805
"SOL",1994,31.4,0.785,-0.242071561199729
"SOL",1995,30.3,0.782,-0.245900538436826
"SOL",1996,29.3,0.773,-0.257476230394715
"SOL",1997,28.4,0.798,-0.225646681532328
"SOL",1998,27.5,0.813,-0.207024169434327
"SOL",1999,26.6,0.815,-0.204567165741274
"SOL",2000,25.7,0.797,-0.226900600191922
"SOL",2001,24.8,0.811,-0.209487224866724
"SOL",2002,24,0.815,-0.204567165741274
"SOL",2003,23.2,0.821,-0.197232169529709
"SOL",2004,22.5,0.819,-0.199671195129068
"SOL",2005,21.7,0.813,-0.207024169434327
"SOL",2006,21,0.844,-0.16960278438618
"SOL",2007,20.3,0.827,-0.189950583958446
"SOL",2008,19.7,0.812,-0.208254938820459
"SOL",2009,19,0.812,-0.208254938820459
"SOL",2010,18.4,0.812,-0.208254938820459
"SOL",2011,17.8,0.812,-0.208254938820459
"SOL",2012,17.3,0.815,-0.204567165741274
"SOL",2013,16.7,0.819,-0.199671195129068
"SOL",2014,NA,0.819,-0.199671195129068
"SOM",1960,NA,NA,NA
"SOM",1961,231.9,1.964,0.674983209932274
"SOM",1962,228.8,1.975,0.680568398353085
"SOM",1963,225.7,2.067,0.726098280699631
"SOM",1964,222.5,2.066,0.725614370697447
"SOM",1965,219.3,1.973,0.679555227040478
"SOM",1966,216.1,2.049,0.717351869256763
"SOM",1967,212.8,2.134,0.757998152879562
"SOM",1968,209.5,2.093,0.738598443463863
"SOM",1969,206.2,2.064,0.724645847619316
"SOM",1970,202.9,2.099,0.741461040838496
"SOM",1971,199.4,2.143,0.76220671649144
"SOM",1972,195.9,2.216,0.795703768885037
"SOM",1973,191.7,2.242,0.807368324649968
"SOM",1974,197.2,2.39,0.871293365943419
"SOM",1975,182.2,2.255,0.813149972954642
"SOM",1976,177.9,2.134,0.757998152879562
"SOM",1977,173.6,2.14,0.76080582903376
"SOM",1978,169.4,2.234,0.803793700647009
"SOM",1979,165.3,2.278,0.82329786502499
"SOM",1980,161.2,2.355,0.856540727468381
"SOM",1981,156.9,2.421,0.884180677955921
"SOM",1982,152.7,2.494,0.913887847257845
"SOM",1983,148.5,2.525,0.926241062727323
"SOM",1984,144.5,2.537,0.930982280617145
"SOM",1985,140.6,2.526,0.926637023928299
"SOM",1986,136.7,2.585,0.949725507960392
"SOM",1987,133,2.585,0.949725507960392
"SOM",1988,129.3,2.596,0.953971798841844
"SOM",1989,125.8,2.692,0.990284411782481
"SOM",1990,125.8,2.795,1.02783210660706
"SOM",1991,125.8,2.823,1.03780014927135
"SOM",1992,187.1,4.526,1.50983854721135
"SOM",1993,164.2,4.029,1.39351820620921
"SOM",1994,143.9,3.601,1.28121158466674
"SOM",1995,125.8,3.241,1.17588192415941
"SOM",1996,125.8,3.313,1.19785412331776
"SOM",1997,125.8,3.535,1.26271329934854
"SOM",1998,125.8,3.727,1.31560362049712
"SOM",1999,125.8,3.862,1.35118518400632
"SOM",2000,125.8,3.902,1.36148924220092
"SOM",2001,123.9,4.047,1.39797586589373
"SOM",2002,122,4.142,1.42117876297339
"SOM",2003,120.1,4.248,1.44644828393964
"SOM",2004,118.3,4.312,1.4614018336067
"SOM",2005,116.5,4.36,1.47247205736094
"SOM",2006,114.6,4.604,1.52692549085964
"SOM",2007,112.8,4.59,1.52388002407245
"SOM",2008,111,4.58,1.52169899812609
"SOM",2009,109.2,4.66,1.53901544813755
"SOM",2010,107.4,4.741,1.55624808391998
"SOM",2011,105.6,4.809,1.57048916229553
"SOM",2012,103.7,4.899,1.58903110265644
"SOM",2013,101.9,4.997,1.60883773236207
"SOM",2014,NA,4.997,1.60883773236207
"SPN",1960,55.4,0.565,-0.570929547835696
"SPN",1961,58.8,0.498,-0.697155201957484
"SPN",1962,51.1,0.441,-0.818710403535291
"SPN",1963,50.2,0.46,-0.776528789498996
"SPN",1964,48.6,0.451,-0.796287939479459
"SPN",1965,46.3,0.416,-0.877070018720874
"SPN",1966,44.1,0.418,-0.872273846457381
"SPN",1967,41,0.412,-0.886731929632611
"SPN",1968,38.8,0.387,-0.949330585952355
"SPN",1969,35.5,0.355,-1.03563748950672
"SPN",1970,32.6,0.338,-1.08470938349912
"SPN",1971,29.7,0.319,-1.14256417619729
"SPN",1972,25.7,0.291,-1.23443201181064
"SPN",1973,24,0.28,-1.27296567581289
"SPN",1974,21.7,0.263,-1.33560124680437
"SPN",1975,18.9,0.234,-1.45243416362444
"SPN",1976,17.1,0.205,-1.58474529984373
"SPN",1977,16,0.198,-1.6194882482876
"SPN",1978,15.3,0.201,-1.60445037092306
"SPN",1979,14.3,0.197,-1.62455155024415
"SPN",1980,12.3,0.18,-1.71479842809193
"SPN",1981,12.5,0.192,-1.65025990695436
"SPN",1982,11.3,0.184,-1.69281952137315
"SPN",1983,10.9,0.185,-1.68739945390381
"SPN",1984,9.9,0.173,-1.75446368448436
"SPN",1985,8.6,0.155,-1.86433016206289
"SPN",1986,9.2,0.174,-1.74869997976761
"SPN",1987,8.9,0.173,-1.75446368448436
"SPN",1988,8.1,0.162,-1.82015894374975
"SPN",1989,7.8,0.167,-1.78976146656538
"SPN",1990,7.6,0.169,-1.77785656405906
"SPN",1991,8,0.179,-1.72036947314138
"SPN",1992,7.1,0.171,-1.76609172247948
"SPN",1993,7,0.172,-1.76026080216868
"SPN",1994,5.9,0.148,-1.91054300521802
"SPN",1995,5.9,0.152,-1.88387475813586
"SPN",1996,5.5,0.146,-1.9241486572738
"SPN",1997,5.3,0.15,-1.89711998488588
"SPN",1998,4.8,0.143,-1.94491064872223
"SPN",1999,4.9,0.149,-1.90380897303668
"SPN",2000,4.6,0.142,-1.95192822138088
"SPN",2001,4.1,0.134,-2.00991547903123
"SPN",2002,4.2,0.142,-1.95192822138088
"SPN",2003,4,0.141,-1.95899538860397
"SPN",2004,4,0.147,-1.9173226922034
"SPN",2005,3.8,0.143,-1.94491064872223
"SPN",2006,3.6,0.143,-1.94491064872223
"SPN",2007,3.5,0.141,-1.95899538860397
"SPN",2008,3.4,0.142,-1.95192822138088
"SPN",2009,3.4,0.146,-1.9241486572738
"SPN",2010,3.4,0.151,-1.89047544216721
"SPN",2011,3.4,0.154,-1.87080267656851
"SPN",2012,3.4,0.159,-1.83885107676191
"SPN",2013,3.4,0.164,-1.80788885115794
"SPN",2014,NA,0.164,-1.80788885115794
"SRB",2006,7.3,0.294,-1.22417551164346
"SRB",2007,7,0.283,-1.2623083813389
"SRB",2008,6.9,0.283,-1.2623083813389
"SRB",2009,6.8,0.288,-1.24479479884619
"SRB",2010,6.7,0.293,-1.22758266996507
"SRB",2011,6.5,0.297,-1.21402314017944
"SRB",2012,6.4,0.302,-1.19732826160727
"SRB",2013,6.3,0.308,-1.17765549600856
"SRB",2014,NA,0.308,-1.17765549600856
"SRI",1972,45.9,0.519,-0.655851395816248
"SRI",1973,44.9,0.525,-0.644357016390513
"SRI",1974,43.9,0.532,-0.631111789640493
"SRI",1975,43,0.532,-0.631111789640493
"SRI",1976,41.9,0.503,-0.687165108882398
"SRI",1977,40.9,0.504,-0.685179010910768
"SRI",1978,40,0.528,-0.638658995275876
"SRI",1979,38.8,0.535,-0.62548853208613
"SRI",1980,37.7,0.551,-0.596020469829223
"SRI",1981,32.1,0.495,-0.703197516413447
"SRI",1982,37.2,0.608,-0.49758039701597
"SRI",1983,39.8,0.676,-0.391562202939173
"SRI",1984,45.8,0.804,-0.218156009803171
"SRI",1985,41.5,0.746,-0.293029678778376
"SRI",1986,37.3,0.704,-0.350976922824095
"SRI",1987,37.2,0.723,-0.324346056823372
"SRI",1988,32.9,0.66,-0.415515443961666
"SRI",1989,41.7,0.893,-0.113168698105638
"SRI",1990,30,0.666,-0.406465608441748
"SRI",1991,24.5,0.55,-0.59783700075562
"SRI",1992,24.5,0.593,-0.522560879984412
"SRI",1993,18.4,0.452,-0.794073099149906
"SRI",1994,19.7,0.494,-0.705219761794215
"SRI",1995,21.3,0.549,-0.599656837472606
"SRI",1996,38.2,1.005,0.00498754151103897
"SRI",1997,26.6,0.749,-0.289016295464918
"SRI",1998,21,0.623,-0.473208760194684
"SRI",1999,20.3,0.623,-0.473208760194684
"SRI",2000,13,0.404,-0.906340401020987
"SRI",2001,13.1,0.429,-0.84629836005412
"SRI",2002,12,0.409,-0.894040122939335
"SRI",2003,12,0.426,-0.853315932712767
"SRI",2004,18.8,0.684,-0.379797361359587
"SRI",2005,11.3,0.423,-0.860383099935859
"SRI",2006,11,0.44,-0.82098055206983
"SRI",2007,10.4,0.425,-0.85566611005772
"SRI",2008,10.2,0.42,-0.867500567704723
"SRI",2009,10.3,0.438,-0.825536368605691
"SRI",2010,10,0.439,-0.823255865906966
"SRI",2011,9.7,0.442,-0.816445396904439
"SRI",2012,9.5,0.447,-0.805196684368568
"SRI",2013,9.2,0.453,-0.791863153499103
"SRI",2014,NA,0.453,-0.791863153499103
"SSD",2011,73.7,3.359,1.21164331063016
"SSD",2012,71.8,3.393,1.22171448580209
"SSD",2013,70,3.431,1.23285176387631
"SSD",2014,NA,3.431,1.23285176387631
"SUD",1960,133.6,1.36,0.307484699747961
"SUD",1961,132.4,1.121,0.114221144090023
"SUD",1962,130.3,1.125,0.117783035656383
"SUD",1963,130,1.191,0.174793290373163
"SUD",1964,123.7,1.148,0.138021297897375
"SUD",1965,126.7,1.139,0.130150684465045
"SUD",1966,129.8,1.23,0.207014169384326
"SUD",1967,127.5,1.279,0.246078522596706
"SUD",1968,126.2,1.261,0.231905056982782
"SUD",1969,124.4,1.245,0.219135529916671
"SUD",1970,123.1,1.274,0.242161557149972
"SUD",1971,115.4,1.24,0.215111379616945
"SUD",1972,114.3,1.293,0.25696509978972
"SUD",1973,109,1.275,0.242946178610389
"SUD",1974,108,1.309,0.269263486927763
"SUD",1975,106,1.312,0.271552690521897
"SUD",1976,105,1.26,0.231111720963387
"SUD",1977,103,1.27,0.2390169004705
"SUD",1978,102,1.346,0.297137231222536
"SUD",1979,100,1.379,0.321358598811165
"SUD",1980,99,1.446,0.368801123736573
"SUD",1981,97,1.497,0.403463105437491
"SUD",1982,96,1.568,0.449800921928216
"SUD",1983,96,1.632,0.489806256541915
"SUD",1984,96.7,1.697,0.528861986252089
"SUD",1985,101.6,1.827,0.60267527739587
"SUD",1986,92.4,1.748,0.558472277233344
"SUD",1987,91,1.769,0.570414415177648
"SUD",1988,108,2.168,0.7738050835774
"SUD",1989,93,1.99,0.688134638736401
"SUD",1990,94.8,2.106,0.744790413711784
"SUD",1991,93.5,2.098,0.740984509974105
"SUD",1992,92.2,2.229,0.801553054403732
"SUD",1993,91.6,2.248,0.810040932031445
"SUD",1994,90.3,2.26,0.815364813284194
"SUD",1995,87.1,2.246,0.809150856316251
"SUD",1996,84.1,2.215,0.795252403497099
"SUD",1997,81.2,2.281,0.824613943302251
"SUD",1998,78.3,2.321,0.8419981272923
"SUD",1999,75.6,2.322,0.8424288832757
"SUD",2000,74.5,2.31,0.837247524533702
"SUD",2001,73.3,2.396,0.873800680253203
"SUD",2002,72.2,2.452,0.896904018073965
"SUD",2003,71.1,2.515,0.922272803551703
"SUD",2004,70.1,2.553,0.937269138259347
"SUD",2005,69,2.582,0.948564292424451
"SUD",2006,68,2.729,1.0039352417262
"SUD",2007,66.9,2.723,1.00173421369162
"SUD",2008,65.9,2.721,1.00099945980111
"SUD",2009,64.4,2.75,1.01160091167848
"SUD",2010,63,2.781,1.02281057525183
"SUD",2011,61.5,2.803,1.03069027218265
"SUD",2011,57.1,2.6,0.955511445027436
"SUD",2012,55.6,2.628,0.966223100622364
"SUD",2013,54.2,2.659,0.977950112260883
"SUD",2014,NA,2.659,0.977950112260883
"SWA",1968,NA,NA,NA
"SWA",1969,160.1,1.602,0.471252848646168
"SWA",1970,157.9,1.634,0.491030996437811
"SWA",1971,155.7,1.674,0.515215972067284
"SWA",1972,149,1.685,0.521765563804325
"SWA",1973,142.4,1.666,0.510425543744651
"SWA",1974,136.2,1.65,0.500775287912489
"SWA",1975,130.2,1.61,0.476234178996372
"SWA",1976,124.4,1.492,0.400117501781569
"SWA",1977,118.9,1.466,0.38253760346446
"SWA",1978,113.5,1.498,0.404130885095028
"SWA",1979,108.4,1.494,0.401457086710626
"SWA",1980,103.6,1.512,0.413433277757341
"SWA",1981,98.9,1.526,0.422649932862265
"SWA",1982,96.1,1.57,0.451075619360217
"SWA",1983,93.2,1.585,0.460584407329244
"SWA",1984,90.6,1.59,0.46373401623214
"SWA",1985,87.9,1.581,0.458057558227335
"SWA",1986,85.4,1.615,0.47933495667462
"SWA",1987,83,1.613,0.478095799143072
"SWA",1988,80.5,1.615,0.47933495667462
"SWA",1989,78.3,1.676,0.516410002059891
"SWA",1990,76.3,1.694,0.527092596229863
"SWA",1991,74.1,1.664,0.509224342399017
"SWA",1992,72.5,1.754,0.561898893949991
"SWA",1993,71.1,1.745,0.556754555654391
"SWA",1994,70.4,1.761,0.565881829514069
"SWA",1995,69.6,1.793,0.583890194622996
"SWA",1996,71.5,1.883,0.632866249675015
"SWA",1997,73.8,2.074,0.729479109807336
"SWA",1998,76.2,2.257,0.814036497835399
"SWA",1999,78.2,2.402,0.876301723657792
"SWA",2000,79.9,2.48,0.908258560176891
"SWA",2001,81.4,2.658,0.977573960291054
"SWA",2002,82.4,2.799,1.02926221053332
"SWA",2003,83.2,2.942,1.07908962217925
"SWA",2004,83.9,3.057,1.1174340429087
"SWA",2005,81.8,3.061,1.11874165996328
"SWA",2006,78.6,3.157,1.14962220957585
"SWA",2007,75.4,3.07,1.12167756159911
"SWA",2008,72.4,2.989,1.0949388833018
"SWA",2009,69.7,2.977,1.09091608203364
"SWA",2010,66.7,2.944,1.07976920086663
"SWA",2011,63.1,2.874,1.05570478765683
"SWA",2012,59.6,2.814,1.0346069586922
"SWA",2013,57.2,2.804,1.03104696917234
"SWA",2014,NA,2.804,1.03104696917234
"SWD",1960,16.6,0.169,-1.77785656405906
"SWD",1961,15.8,0.134,-2.00991547903123
"SWD",1962,15.4,0.133,-2.01740615076038
"SWD",1963,15.4,0.141,-1.95899538860397
"SWD",1964,14.2,0.132,-2.02495335639577
"SWD",1965,13.3,0.12,-2.12026353620009
"SWD",1966,12.6,0.119,-2.12863178587061
"SWD",1967,12.9,0.129,-2.04794287462046
"SWD",1968,13.1,0.131,-2.03255795578099
"SWD",1969,11.7,0.117,-2.14558134418438
"SWD",1970,11,0.114,-2.17155683058764
"SWD",1971,11.1,0.119,-2.12863178587061
"SWD",1972,10.8,0.122,-2.10373423424888
"SWD",1973,9.9,0.116,-2.15416508787577
"SWD",1974,9.6,0.116,-2.15416508787577
"SWD",1975,8.6,0.106,-2.24431618487007
"SWD",1976,8.3,0.1,-2.30258509299405
"SWD",1977,8,0.099,-2.31263542884755
"SWD",1978,7.8,0.103,-2.2730262907525
"SWD",1979,7.5,0.103,-2.2730262907525
"SWD",1980,6.9,0.101,-2.29263476214088
"SWD",1981,6.9,0.107,-2.23492644452023
"SWD",1982,6.9,0.112,-2.18925640768704
"SWD",1983,7,0.12,-2.12026353620009
"SWD",1984,6.4,0.112,-2.18925640768704
"SWD",1985,6.8,0.122,-2.10373423424888
"SWD",1986,5.9,0.112,-2.18925640768704
"SWD",1987,6.1,0.119,-2.12863178587061
"SWD",1988,5.8,0.117,-2.14558134418438
"SWD",1989,5.8,0.123,-2.09557092360972
"SWD",1990,6,0.132,-2.02495335639577
"SWD",1991,5.2,0.116,-2.15416508787577
"SWD",1992,4.6,0.111,-2.1982250776698
"SWD",1993,4.1,0.099,-2.31263542884755
"SWD",1994,3.8,0.095,-2.3538783873816
"SWD",1995,3.5,0.091,-2.39689577246529
"SWD",1996,3.3,0.086,-2.45340798272863
"SWD",1997,3,0.085,-2.46510402249182
"SWD",1998,3,0.087,-2.44184716032755
"SWD",1999,2.9,0.09,-2.40794560865187
"SWD",2000,3,0.092,-2.3859667019331
"SWD",2001,3.2,0.104,-2.26336437984076
"SWD",2002,2.8,0.096,-2.3434070875143
"SWD",2003,3.2,0.111,-2.1982250776698
"SWD",2004,3.1,0.114,-2.17155683058764
"SWD",2005,2.4,0.091,-2.39689577246529
"SWD",2006,2.9,0.115,-2.16282315061889
"SWD",2007,2.5,0.102,-2.28278246569787
"SWD",2008,2.5,0.103,-2.2730262907525
"SWD",2009,2.5,0.107,-2.23492644452023
"SWD",2010,2.6,0.114,-2.17155683058764
"SWD",2011,2.1,0.094,-2.36446049671213
"SWD",2012,2.6,0.123,-2.09557092360972
"SWD",2013,2.6,0.127,-2.06356819252355
"SWD",2014,NA,0.127,-2.06356819252355
"SWZ",1960,21.1,0.215,-1.53711725085447
"SWZ",1961,21,0.178,-1.72597172869005
"SWZ",1962,21.2,0.183,-1.69826912614072
"SWZ",1963,20.5,0.188,-1.67131331615219
"SWZ",1964,19,0.176,-1.73727128394399
"SWZ",1965,17.8,0.16,-1.83258146374831
"SWZ",1966,17.1,0.162,-1.82015894374975
"SWZ",1967,17.5,0.175,-1.74296930505862
"SWZ",1968,16.1,0.161,-1.82635091399767
"SWZ",1969,15.4,0.154,-1.87080267656851
"SWZ",1970,15.1,0.156,-1.8578992717326
"SWZ",1971,14.4,0.154,-1.87080267656851
"SWZ",1972,13.3,0.151,-1.89047544216721
"SWZ",1973,13.2,0.154,-1.87080267656851
"SWZ",1974,12.5,0.151,-1.89047544216721
"SWZ",1975,10.7,0.133,-2.01740615076038
"SWZ",1976,10.7,0.129,-2.04794287462046
"SWZ",1977,9.8,0.12,-2.12026353620009
"SWZ",1978,9,0.119,-2.12863178587061
"SWZ",1979,8,0.11,-2.20727491318972
"SWZ",1980,9.1,0.133,-2.01740615076038
"SWZ",1981,8,0.123,-2.09557092360972
"SWZ",1982,8,0.131,-2.03255795578099
"SWZ",1983,8,0.136,-1.99510039324608
"SWZ",1984,7,0.123,-2.09557092360972
"SWZ",1985,6.9,0.124,-2.0874737133771
"SWZ",1986,6.8,0.129,-2.04794287462046
"SWZ",1987,6.8,0.132,-2.02495335639577
"SWZ",1988,6.8,0.137,-1.98777435315401
"SWZ",1989,7.3,0.156,-1.8578992717326
"SWZ",1990,6,0.132,-2.02495335639577
"SWZ",1991,5.7,0.129,-2.04794287462046
"SWZ",1992,5.6,0.135,-2.00248050054371
"SWZ",1993,5.5,0.135,-2.00248050054371
"SWZ",1994,4.4,0.109,-2.21640739675299
"SWZ",1995,4.3,0.111,-2.1982250776698
"SWZ",1996,4.2,0.111,-2.1982250776698
"SWZ",1997,4.2,0.117,-2.14558134418438
"SWZ",1998,4.3,0.127,-2.06356819252355
"SWZ",1999,4.2,0.128,-2.05572501506252
"SWZ",2000,4.3,0.133,-2.01740615076038
"SWZ",2001,4.4,0.143,-1.94491064872223
"SWZ",2002,4.3,0.147,-1.9173226922034
"SWZ",2003,3.9,0.137,-1.98777435315401
"SWZ",2004,3.8,0.137,-1.98777435315401
"SWZ",2005,3.9,0.145,-1.93102153656156
"SWZ",2006,4,0.159,-1.83885107676191
"SWZ",2007,3.9,0.16,-1.83258146374831
"SWZ",2008,3.9,0.159,-1.83885107676191
"SWZ",2009,4.1,0.175,-1.74296930505862
"SWZ",2010,4,0.176,-1.73727128394399
"SWZ",2011,3.9,0.179,-1.72036947314138
"SWZ",2012,3.9,0.182,-1.70374859190534
"SWZ",2013,3.8,0.186,-1.68200860526894
"SWZ",2014,NA,0.186,-1.68200860526894
"SYR",1960,130.1,1.325,0.281412459438185
"SYR",1961,126.8,1.074,0.071389996086673
"SYR",1962,123.4,1.066,0.0639133257436529
"SYR",1963,120.2,1.101,0.0962188577405429
"SYR",1964,117.1,1.087,0.0834216081390724
"SYR",1965,113.4,1.02,0.0198026272961797
"SYR",1966,110.2,1.045,0.0440168854167743
"SYR",1967,106.7,1.071,0.0685927914656117
"SYR",1968,103.4,1.033,0.0324671901375014
"SYR",1969,100,1.001,0.000999500333083423
"SYR",1970,96.7,1,0
"SYR",1971,93.4,1.004,0.00399202126953746
