country,year,mean,se
SAF,1986,-8.11646970325604,2.5318217988747715
SAF,1987,-7.617053750348765,2.635651465768212
SAF,1988,-7.450749341000919,2.5097469142284807
SAF,1989,-6.8102269873122205,2.271863162745939
SAF,1990,-5.6919346916549864,2.2955242425044657
SAF,1991,-5.258125397495769,1.7086055441138668
SAF,1992,-4.10738374634882,1.6174281475914616
SAF,1993,-2.45482784585101,1.203572933054684
SAF,1994,0.5381591923239726,0.6805276821656439
SAF,1995,1.2938485996563747,0.9599645966732528
SAF,1996,1.612243277671782,0.8307955910219342
SAF,1997,1.6547598643497694,1.034507894617599
SAF,1998,1.7531033171872443,1.0436312845733688
SAF,1999,1.611455343057504,0.8559182806231074
SAF,2000,1.4647359002037863,0.8198984000838541
SAF,2001,1.6834713447648404,0.9579394779740558
SAF,2002,1.6440274226501435,0.8365895889843514
SAF,2003,1.4617086525671201,0.8991387428318993
SAF,2004,1.7459128299957092,1.0040448083274958
SAF,2005,1.643751891824223,0.8005171151040903
SAF,2006,1.4589144845882671,0.9149029806068258
SAF,2007,1.6305471942307646,0.8412653455170136
SAF,2008,1.9487508734004422,1.0784758530084444
SAF,2009,2.9059815388541166,1.3978236434932672
SAF,2010,3.594482354492868,1.738861947136012
SAF,2011,3.9707281021314786,2.134849071137711
SAF,2012,4.099610595228868,2.216300033579222
SAF,2013,4.261074934861345,2.4673501080087115
SAL,1945,-8.358497683673654,3.663758949198898
SAL,1946,-9.0681736629603,3.1880264542476593
SAL,1947,-9.310715415316713,3.5429576854004394
SAL,1948,-9.816891381460715,3.3555862101652436
SAL,1949,-9.769958596252765,3.6776650095111605
SAL,1950,-10.349814800499503,3.1973089247587962
SAL,1951,-10.802676930351053,3.5071579972757556
SAL,1952,-11.30448379865424,3.330704891343079
SAL,1953,-11.15070318519567,3.1649434015382476
SAL,1954,-11.828749710862375,3.308587118069685
SAL,1955,-11.808607487835708,3.4250656556040484
SAL,1956,-11.895478833968918,3.6562670989951456
SAL,1957,-11.70553233057501,3.814653669497966
SAL,1958,-12.035093627441892,3.7481464674147906
SAL,1959,-11.748301710829544,3.836111382014813
SAL,1960,-11.662993375615056,3.2095846422735077
SAL,1961,-11.203618756219392,2.823312070118337
SAL,1962,-11.219290676820911,2.4722675021997156
SAL,1963,-11.262952893365332,2.58741950126997
SAL,1964,-11.33737616045865,2.56547626857896
SAL,1965,-10.919555689275791,2.7259444562025616
SAL,1966,-10.724057554864983,2.7578787849411985
SAL,1967,-10.39145281669302,2.6705673089733764
SAL,1968,-10.262064729072245,2.792087184450505
SAL,1969,-9.880498996134387,2.349232081089255
SAL,1970,-9.401404207433025,2.4254711303291545
SAL,1971,-8.978037615367747,2.9084139522710433
SAL,1972,-8.96918596384394,2.3899397355885035
SAL,1973,-8.784864618743649,2.7686306810133363
SAL,1974,-8.312712054766568,3.0058399133412066
SAL,1975,-8.018881160971585,3.1235769478138447
SAL,1976,-8.08489363773357,2.901428229303368
SAL,1977,-7.172404767071807,2.628832610462324
SAL,1978,-6.590432471537464,2.0378114759884176
SAL,1979,-5.709105374654217,2.0439278514756594
SAL,1980,-4.898770801910259,1.508648312499656
SAL,1981,-4.02621890852198,1.4072992558229815
SAL,1982,-1.8692461825228959,0.9946638822546515
SAL,1983,-0.6961410107407431,0.9419589183037822
SAL,1984,2.4195169053547683,1.0563548130583607
SAL,1985,4.523055856980196,1.4816932871352246
SAL,1986,6.1999487051071664,2.003539737583985
SAL,1987,6.955572068744773,2.014750022983065
SAL,1988,8.190599121708912,2.093618112411529
SAL,1989,9.198875461970417,3.025357666709127
SAL,1990,9.829958694244175,3.518687326772252
SAL,1991,10.753199689523631,4.305176825692238
SAL,1992,11.510070851202737,4.667167673169853
SAL,1993,11.806259335804482,4.967760557589644
SAL,1994,12.202794951643316,5.473332925144526
SAL,1995,12.895628062323816,5.786868710887031
SAL,1996,13.07168228184316,5.782131971827967
SAL,1997,13.491591271801031,5.477634037536965
SAL,1998,13.498297757342364,5.43219388536325
SAL,1999,13.345963762936078,5.512522673702093
SAL,2000,13.803428612485698,5.214294069541489
SAL,2001,14.127373157785087,4.918020797858952
SAL,2002,13.846072379151883,4.928255908083859
SAL,2003,14.494252278312889,4.941939920544993
SAL,2004,14.482939561255694,4.982113269228916
SAL,2005,14.935848909214199,5.409884664689864
SAL,2006,15.433806012711045,5.594188784514471
SAL,2007,15.780581891866598,5.656492734376802
SAL,2008,16.326790994603254,5.943402338071044
SAL,2009,16.54760716001225,5.754730671108221
SAL,2010,16.947271862796292,5.715989295360044
SAL,2011,16.928388686913763,6.161972729432085
SAL,2012,16.81565688089756,6.128001021946226
SAL,2013,16.646613966387385,6.377914427098592
SAU,1945,-11.259560636620726,3.1576416875059627
SAU,1946,-11.581987737103868,3.215992839558466
SAU,1947,-11.80966174314669,3.375431043120572
SAU,1948,-12.207595597314803,3.420299573685816
SAU,1949,-12.17879654200285,3.4926668869097233
SAU,1950,-12.141471398762853,3.7858081145016604
SAU,1951,-12.806252906848721,3.7049317496715877
SAU,1952,-13.22291475383589,3.936222886453997
SAU,1953,-13.725526337189923,4.146735865720911
SAU,1954,-13.915215163381761,4.225910032218292
SAU,1955,-14.208289853647045,4.021763774270515
SAU,1956,-14.343511916404916,3.561998305278838
SAU,1957,-14.566088163173736,3.8780492139165514
SAU,1958,-14.582043863985268,3.6080978610706853
SAU,1959,-14.618149202689638,3.3781435582174235
SAU,1960,-14.897311867031005,3.5300992359614383
SAU,1961,-14.988650147274583,3.470914594668109
SAU,1962,-15.80188048933851,3.9548390473499015
SAU,1963,-16.03822815695521,3.983160930132821
SAU,1964,-16.389350417564653,4.204777886902077
SAU,1965,-16.501542688333394,4.303392234011485
SAU,1966,-16.778098122755445,4.345283094480014
SAU,1967,-16.842212084112226,4.228220355901985
SAU,1968,-16.570686008310908,4.240568216259582
SAU,1969,-17.167408352827387,4.0480168019230325
SAU,1970,-17.206527378114572,4.048509232029462
SAU,1971,-17.83340210646646,3.8082509948551904
SAU,1972,-18.1318613587121,3.5366728559993215
SAU,1973,-18.547088903716073,3.091161190892638
SAU,1974,-18.821681472679003,3.3216639937954606
SAU,1975,-18.81918963739462,3.210564463816086
SAU,1976,-19.324308185310148,3.22487974088664
SAU,1977,-19.55959538669289,3.0787612431574276
SAU,1978,-19.843271488080994,3.1485773741839025
SAU,1979,-20.706217223848014,3.112711045430946
SAU,1980,-20.72469148414359,3.1143123780942394
SAU,1981,-20.553395219125616,3.3569582228625787
SAU,1982,-20.98630126329276,3.513993113205429
SAU,1983,-21.18762703380207,3.3969523776230552
SAU,1984,-21.069774654261074,3.6525736069917567
SAU,1985,-21.324083906444343,3.717396946106473
SAU,1986,-21.220715960145938,3.553955183541796
SAU,1987,-21.134641411292982,3.765300898069956
SAU,1988,-20.81319223819678,4.283207285116705
SAU,1989,-20.490144101534714,4.54807348606907
SAU,1990,-20.58025955427333,4.5900046121996745
SAU,1991,-20.55136945515804,4.478137685035568
SAU,1992,-20.447013795461633,4.504746691870104
SAU,1993,-20.238999772146084,3.9092834279103092
SAU,1994,-20.07572354672066,3.581713154233734
SAU,1995,-19.913700508973967,3.5376868173015232
SAU,1996,-20.029690992347966,3.6953115341707847
SAU,1997,-20.290810684428074,3.4747385923621295
SAU,1998,-20.368156942083193,3.144647103251189
SAU,1999,-19.99382896669304,3.4749806219729
SAU,2000,-20.15501713495567,3.677620813836196
SAU,2001,-20.404260656542533,3.4401386758080736
SAU,2002,-20.52065837476944,3.3823437553148987
SAU,2003,-20.844420952579473,3.2268382260367385
SAU,2004,-21.09234736019419,3.02538207360722
SAU,2005,-21.382235353180466,2.3233860822529575
SAU,2006,-21.52655549437681,2.2854926472382964
SAU,2007,-21.838613217660264,2.3261109599066514
SAU,2008,-22.270611326573402,2.726457142089846
SAU,2009,-22.19932456483064,2.5580861046223986
SAU,2010,-22.86914210793356,2.723049099717884
SAU,2011,-23.081399957218295,2.7086084847907643
SAU,2012,-23.239365150439962,3.0657305016325718
SAU,2013,-22.88501923047576,3.395565718210299
SEN,1945,-4.344991088281782,5.560726728953948
SEN,1946,-4.662943791895301,5.355339270968909
SEN,1947,-4.834077678287053,4.94080704914802
SEN,1948,-5.002327620870611,4.635315526640632
SEN,1949,-4.58741059920626,4.506258048682147
SEN,1950,-4.632539565849332,3.917882762475066
SEN,1951,-4.159155544099784,3.7599992314526305
SEN,1952,-3.7215491800424076,3.5655298078501865
SEN,1953,-3.759479741277494,3.2799241232316825
SEN,1954,-3.0183544612274646,3.0230288019399465
SEN,1955,-2.5506727258781416,3.3409004375343336
SEN,1956,-2.4349139960521264,3.276157450006363
SEN,1957,-2.128654261096648,3.0607615418962255
SEN,1958,-2.0044042037882734,2.450296600656321
SEN,1959,-2.098990041540668,2.0763457062644086
SEN,1960,-2.2672889714180777,1.4735586393158784
SEN,1961,-2.3166844226498085,1.0187266477362837
SEN,1962,-2.84207766626496,1.3373716705485905
SEN,1963,-4.180990127788918,1.601926376943988
SEN,1964,-5.035823397179045,1.6627841617032317
SEN,1965,-5.7406721938491385,1.82301707899838
SEN,1966,-6.376551040405882,1.9112056503184698
SEN,1967,-6.585816202669138,1.8677885044193772
SEN,1968,-6.897666167167158,2.3152601860321442
SEN,1969,-7.214244022998844,2.5108924799814147
SEN,1970,-7.8645391828077615,2.2622715140311334
SEN,1971,-7.885254072351511,2.594586717771074
SEN,1972,-8.078567336938614,2.670967719367311
SEN,1973,-8.077086839530294,2.8016663435589115
SEN,1974,-8.093180106338997,2.465372429199933
SEN,1975,-7.938242269348459,2.9793950713127133
SEN,1976,-7.640707883724815,2.7666274063871064
SEN,1977,-7.717130835187983,2.7609318734515362
SEN,1978,-7.8281457657379585,2.627067407172455
SEN,1979,-7.896098018860837,2.239768822823285
SEN,1980,-8.196674317313777,2.3179243115974986
SEN,1981,-8.165317077624097,2.3740393093646865
SEN,1982,-7.978652054037622,2.1367670776950503
SEN,1983,-8.26642215834766,2.4628813052688443
SEN,1984,-8.350551375134229,2.3655817862078248
SEN,1985,-9.221785429896336,2.348351943407368
SEN,1986,-9.188967029215142,2.3755701351555802
SEN,1987,-9.387215684720935,2.5377115159584327
SEN,1988,-9.512155459145653,2.7085005062722503
SEN,1989,-9.309785337485248,2.9960291846191103
SEN,1990,-9.166396113405257,2.809601972493766
SEN,1991,-8.769781725946286,2.778281520286353
SEN,1992,-8.582151259042474,2.5347642891267745
SEN,1993,-8.315437056217183,2.3971621151304494
SEN,1994,-7.887480638367906,2.583657463244585
SEN,1995,-7.2507923252096385,2.2021704470916603
SEN,1996,-6.175594249804835,2.106907934507436
SEN,1997,-5.262347421488142,1.522382380133623
SEN,1998,-4.036107289728563,1.0518198077804783
SEN,1999,-2.029747983051452,0.836243927612446
SEN,2000,1.9603893346829715,0.87666486952374
SEN,2001,3.442197884284429,1.1839585315418653
SEN,2002,4.006929507771593,1.2998006238678397
SEN,2003,4.538759843927908,1.688391701360646
SEN,2004,4.565815387037125,1.6036344758513676
SEN,2005,4.281545661208225,1.5535475244236965
SEN,2006,3.6482665247820667,1.454083826821306
SEN,2007,2.7547377465263296,1.409630126428947
SEN,2008,1.6064719708815192,1.011435169172744
SEN,2009,1.330201125432,1.0890143452708625
SEN,2010,1.335998862845086,1.2088734220233381
SEN,2011,1.7465811752151317,1.8432536833780462
SEN,2012,2.339900158404755,2.170076550268747
SEN,2013,2.659495269449783,2.643725241390771
SIE,1945,7.43296488051024,4.640250564568112
SIE,1946,7.384870925046326,4.871230134445585
SIE,1947,7.545835925129089,4.605156889025493
SIE,1948,7.220663602340705,4.968475730195261
SIE,1949,7.229464353300959,4.86025504827778
SIE,1950,6.948334401504204,4.9522573789304465
SIE,1951,6.648953326998625,4.6222740691881965
SIE,1952,6.256874952617125,4.390669602823979
SIE,1953,5.899947960583005,4.279574327169367
SIE,1954,5.993675026250294,4.270871067658546
SIE,1955,6.1403018047644204,4.028179918631886
SIE,1956,5.857274516873033,3.708424916625228
SIE,1957,5.841059882856277,3.5746345884131854
SIE,1958,5.721535418472114,3.3294039231992274
SIE,1959,5.483551627184656,2.795943667733004
SIE,1960,5.423845166345634,2.4527748953671265
SIE,1961,5.600679837001066,2.2248890179603387
SIE,1962,5.559314753826499,1.9021673149331482
SIE,1963,4.985410822444874,1.528164840306755
SIE,1964,4.200705538169215,1.198577327919086
SIE,1965,3.336509660443535,1.1483402986317715
SIE,1966,1.9154371322020685,0.8802516419699004
SIE,1967,-1.2332008221696904,1.0218049371146947
SIE,1968,-1.5660416208620953,0.9266540361322783
SIE,1969,-1.8016259127943293,0.9577574229552219
SIE,1970,-2.3047975621001977,0.7845130520875
SIE,1971,-4.105069441312361,1.1522109479545968
SIE,1972,-5.0619950214411675,1.5582907922030207
SIE,1973,-5.4966523305034745,1.7190403227639817
SIE,1974,-6.613755547326447,2.1369927951364134
SIE,1975,-6.4802568414416,2.250832900237892
SIE,1976,-7.025519898713825,2.4946480197402487
SIE,1977,-7.425944868318615,2.033719454291171
SIE,1978,-7.548432009572865,1.941066671958022
SIE,1979,-8.278804655865832,2.2477417036302163
SIE,1980,-7.901240307328134,2.512297420234185
SIE,1981,-8.034707897891272,2.5712339272692426
SIE,1982,-8.319051372852162,2.5961626607305055
SIE,1983,-8.592094710641502,2.628524332128127
SIE,1984,-8.320758425402222,2.499403118054154
SIE,1985,-7.915244754242872,2.4839921982736017
SIE,1986,-7.597052548683296,2.0070575260944006
SIE,1987,-7.44839952065617,2.0867743679056368
SIE,1988,-7.105578115387138,2.3781502823288627
SIE,1989,-7.029685071016104,2.2702421983026846
SIE,1990,-6.894790712146077,2.2212112122127925
SIE,1991,-6.368696638012278,1.9789955160038089
SIE,1992,-5.660660597324279,1.8374802005549316
SIE,1993,-5.097163548365243,1.6688030932531663
SIE,1994,-4.1919524689623415,1.3578190165416415
SIE,1995,-2.6425010405376073,1.1037664378507257
SIE,1996,-0.19742833189475217,0.8819483606257194
SIE,1997,-1.4991884053814117,0.7667209210525653
SIE,1998,0.10413692721710799,0.8038066795044313
SIE,1999,0.22764525179968317,0.6666358485834335
SIE,2000,0.39387907228457986,0.6665608932651257
SIE,2001,0.6462906450767286,0.5622929242500733
SIE,2002,3.066655391745871,1.3604264183481636
SIE,2003,4.135309546303444,1.9626745477897087
SIE,2004,5.129744413168868,1.8701286073595003
SIE,2005,5.530945859283951,1.693983891700428
SIE,2006,5.841182938104831,1.8029718813855413
SIE,2007,6.087744463314312,1.971082639448685
SIE,2008,6.516826205236461,2.2012982390268165
SIE,2009,6.8053060965024255,2.5251653858242165
SIE,2010,6.933851216934008,2.5108257775366742
SIE,2011,7.538150950001924,2.9608149176095098
SIE,2012,7.081597077529272,3.3998224373021717
SIE,2013,7.568094361649286,3.5884551816108434
SIN,1945,-5.224822824624631,3.987072554856593
SIN,1946,-5.7751965246034205,3.8295730789828637
SIN,1947,-5.903994936059069,3.524493130948266
SIN,1948,-6.2123465824964,3.204056968769237
SIN,1949,-6.309164833436216,3.586214257479261
SIN,1950,-6.323934386277187,3.7726487865991842
SIN,1951,-6.098233209262292,3.6063636892564306
SIN,1952,-5.6936854826603716,3.1376453946125498
SIN,1953,-5.9454027001007015,2.8781932117181808
SIN,1954,-5.778994968382949,2.993968333667313
SIN,1955,-5.50039244450472,2.8973359362048474
SIN,1956,-5.732935746525194,2.6885875754227366
SIN,1957,-5.834222226770094,2.8702244399734775
SIN,1958,-6.12528727466251,2.5822298873780163
SIN,1959,-6.392139745315759,2.315919365206563
SIN,1960,-7.0841267944799915,2.5398991393552017
SIN,1961,-7.0206470558640195,2.529174069372405
SIN,1962,-7.219900350760224,2.3022040291923944
SIN,1963,-7.2369360588105165,2.0720138508554404
SIN,1964,-7.7612991123508355,1.9890154852946944
SIN,1965,-8.026240425665161,2.4267768103644958
SIN,1966,-8.20516094715829,2.6922919924704702
SIN,1967,-8.251744509420178,2.9234579376855807
SIN,1968,-8.189967296246548,3.0489013419248225
SIN,1969,-7.930010047247278,3.428900510318893
SIN,1970,-7.829808121094324,3.543786584455145
SIN,1971,-8.299292357915277,3.1427460808371177
SIN,1972,-8.544696854355632,3.095413440764155
SIN,1973,-8.631303762938312,3.0570155862386503
SIN,1974,-9.094690536841965,2.541285007672361
SIN,1975,-9.236503582510226,2.5171442514056075
SIN,1976,-9.48529334646616,2.6230452275026264
SIN,1977,-9.86533837645455,2.69716589472237
SIN,1978,-10.182168918974572,3.001183737265535
SIN,1979,-10.266642956908413,3.0353707569812665
SIN,1980,-10.107453625042844,3.2038804881289775
SIN,1981,-10.100361852699047,3.410281159923172
SIN,1982,-9.780102454823925,3.3174583018322523
SIN,1983,-10.13811653766536,3.273586108140387
SIN,1984,-9.849451729997961,3.3061674839884283
SIN,1985,-9.806845968368913,3.037376059164459
SIN,1986,-9.883177866220885,2.9922882648615405
SIN,1987,-10.125983868592115,3.064601872058546
SIN,1988,-10.683072213441358,3.0400617144629964
SIN,1989,-11.025912631819638,3.329180042232948
SIN,1990,-11.770768341587564,3.2493903068724364
SIN,1991,-12.452804979876372,3.2722017628909494
SIN,1992,-13.449940896170679,3.39900758716886
SIN,1993,-14.082321559273732,3.6875788104422162
SIN,1994,-15.282029795451049,3.66412616684369
SIN,1995,-15.710136678506117,3.6583793471028434
SIN,1996,-16.779609507956728,3.5053730892108654
SIN,1997,-17.2728443591938,3.4735794590706877
SIN,1998,-17.38513940642122,3.7166037138887966
SIN,1999,-17.729009250797837,3.296078266354173
SIN,2000,-17.98251782440553,3.2669323861736568
SIN,2001,-17.86704081162775,3.0585674906385
SIN,2002,-18.132957346149855,3.2797506976741158
SIN,2003,-18.13618593228384,3.66828741124716
SIN,2004,-18.010604178569146,3.2883895357647237
SIN,2005,-17.884939176799502,2.8130871266176696
SIN,2006,-18.262967939191736,2.9114461229573654
SIN,2007,-18.48192236808854,2.8533320749423727
SIN,2008,-18.311041073401253,2.5869397821631908
SIN,2009,-18.506095796628692,3.0534045349353156
SIN,2010,-18.947819267327887,3.39209860909278
SIN,2011,-18.950183642274837,3.751601633381065
SIN,2012,-19.06378989139341,4.185194388667123
SIN,2013,-19.1791685537119,4.382289831890769
SLO,1945,6.541011601049544,3.8975982564626572
SLO,1946,6.37951713691686,3.5624833883060956
SLO,1947,6.613111512418945,3.5251902533682915
SLO,1948,6.55650570506043,3.020692103745294
SLO,1949,6.2197703650955445,3.0830153275952417
SLO,1950,6.281862744901065,3.196704049337581
SLO,1951,6.040069311053248,3.6235044540742773
SLO,1952,6.318365541936426,3.641281096510228
SLO,1953,5.9803073924379495,3.5555107016148684
SLO,1954,6.212383466173446,3.501432854539536
SLO,1955,6.038374711188081,4.324104944355372
SLO,1956,6.135368171596163,4.562777416470083
SLO,1957,6.582702873470436,4.684995557651324
SLO,1958,6.419535702751865,5.1678659423916855
SLO,1959,6.746309841576701,4.9889444995456715
SLO,1960,6.667762886409066,5.250357384593818
SLO,1961,6.798623226149252,5.419967388250896
SLO,1962,7.389560868429213,5.333227115889591
SLO,1963,7.49858094407008,5.08701448178331
SLO,1964,7.877962618847221,5.22280469556271
SLO,1965,8.436874572638668,5.2533696536661845
SLO,1966,8.383813227100296,5.111322941102498
SLO,1967,8.614681642825008,4.842596322253307
SLO,1968,9.228019573618859,4.448720135735368
SLO,1969,9.616523393904384,4.383321792029555
SLO,1970,9.70227929474944,4.318206261619848
SLO,1971,10.262826149231465,3.702057197052321
SLO,1972,10.434053998394216,3.762004156181335
SLO,1973,10.913472210169221,3.4443250828648404
SLO,1974,11.498657793164178,3.099158750693545
SLO,1975,11.888250819163312,3.1763297739829404
SLO,1976,12.550099293389783,3.0205420026111502
SLO,1977,12.797094348813916,3.1086292084701572
SLO,1978,12.554211343617418,3.5088386917398187
SLO,1979,12.70292819735825,3.4337243307119243
SLO,1980,12.501996773883409,3.4597921099401807
SLO,1981,12.513815120520562,3.8387968522423317
SLO,1982,12.263346510308022,3.696839195530141
SLO,1983,12.268489955558511,4.250461345865765
SLO,1984,12.031717112928158,4.009113014498495
SLO,1985,11.790509697093366,4.529652854091909
SLO,1986,11.69724472614197,4.83216070688598
SLO,1987,11.153331001929285,4.849032973702423
SLO,1988,10.821835138104058,4.579957086322755
SLO,1989,10.823108534864886,4.56315171032353
SLO,1990,10.25902785452758,3.9984581731859605
SLO,1991,10.076761143428381,3.775195821562731
SLO,1992,9.960425068189359,3.6406821163483203
SLO,1993,10.109954958397417,3.6531542968957855
SLO,1994,9.73947187854029,3.4497261352703124
SLO,1995,9.240204991674638,3.3409010762481937
SLO,1996,9.248663372057502,3.097654844699368
SLO,1997,8.98683071872506,3.425433206515662
SLO,1998,8.859141834611457,3.1386777882658774
SLO,1999,8.883856596007796,3.081768281112381
SLO,2000,9.054403818173883,3.0715081442431496
SLO,2001,9.223966749957606,3.1085524563774785
SLO,2002,9.25007421034866,3.079782202584406
SLO,2003,9.098219839698759,2.9658117098583308
SLO,2004,8.969852060217573,2.654370088948913
SLO,2005,9.240907043311426,2.698207332270307
SLO,2006,9.206984845646568,2.7135592796613834
SLO,2007,9.175072286646076,2.815889699247855
SLO,2008,9.125886234371059,3.2273169801595603
SLO,2009,8.915122527906501,3.4497369678358805
SLO,2010,8.967417172908137,3.471819418072743
SLO,2011,8.881787662311629,3.9500108112828367
SLO,2012,8.694495530274992,4.163609350564457
SLO,2013,8.68855576383775,4.297972471397558
SLV,1945,-5.739320103462267,5.166021595501086
SLV,1946,-6.042662297951114,5.175951213951686
SLV,1947,-6.242685932848222,5.1583223190925125
SLV,1948,-6.23471127733624,5.064297222746861
SLV,1949,-6.287648348786133,5.094162820542714
SLV,1950,-6.304294493047023,5.186072265111326
SLV,1951,-6.456082173195097,5.635018014421377
SLV,1952,-6.6898250627184845,5.6089419807691865
SLV,1953,-6.916133687151049,5.59499695133251
SLV,1954,-6.467702931231128,5.9263408707204155
SLV,1955,-6.391126345521439,6.029503623300308
SLV,1956,-6.457091616557791,6.060091152483253
SLV,1957,-6.304060517571295,5.554468313563727
SLV,1958,-5.768073703313344,5.442793211866255
SLV,1959,-5.647571205609267,5.413124948956248
SLV,1960,-5.300833549553434,5.103593236159193
SLV,1961,-4.734778618549966,5.340855654056258
SLV,1962,-4.1444234071452755,4.601050763670835
SLV,1963,-3.214301222261811,4.779877807855472
SLV,1964,-2.637888268413515,4.160924411396324
SLV,1965,-1.777055346888474,4.1109494850364205
SLV,1966,-0.9470936772393932,3.4412753978704003
SLV,1967,-0.004368571997430717,3.13146791948292
SLV,1968,0.38662842673691317,2.978781169382827
SLV,1969,1.038623551568369,2.5648006163724606
SLV,1970,1.6396876659175907,2.4021841633261167
SLV,1971,2.4427329158053914,2.2665598673209817
SLV,1972,3.0356069070998224,2.228697270279864
SLV,1973,3.6119179776255232,2.5723262180894313
SLV,1974,3.754003373867337,2.4603784960614856
SLV,1975,4.633822223750342,3.1102036333997076
SLV,1976,5.332582983506768,3.2463975656212964
SLV,1977,5.983241410266301,3.302420519779442
SLV,1978,6.658216621045759,3.4496017710935813
SLV,1979,7.096326904631541,3.5456642915789427
SLV,1980,7.920650213139852,3.6116500181597173
SLV,1981,8.737035539467358,3.6057804064662617
SLV,1982,9.542687890702702,3.71736768588811
SLV,1983,10.205182018851097,3.6322973118881317
SLV,1984,10.830505325310932,3.876791474732138
SLV,1985,11.425711498327027,4.021620831582386
SLV,1986,12.003903186005314,4.027643031026187
SLV,1987,12.64229176125975,3.990259294304499
SLV,1988,13.108707445693899,4.3361460684274284
SLV,1989,13.355260778434795,4.417997880678983
SLV,1990,13.5225985657793,4.450025697599672
SLV,1991,14.175046241957832,4.576580143739644
SLV,1992,14.393124183228622,4.429501436317359
SLV,1993,14.671838227826578,4.629539346448693
SLV,1994,14.804759688684875,4.289139514130249
SLV,1995,15.050155113852691,4.352183851623998
SLV,1996,15.407614497309323,4.1397283538492
SLV,1997,15.547715576013927,3.586403383751616
SLV,1998,16.082491476420984,3.719042121179088
SLV,1999,16.123634553940377,3.3949811810696415
SLV,2000,15.944907928479008,2.7956821572155057
SLV,2001,15.94806906513231,2.3941372699665417
SLV,2002,16.03314253307177,2.3851101295660326
SLV,2003,15.618970994055179,2.437414536206408
SLV,2004,14.983056477925727,2.4258169111835426
SLV,2005,14.708808830185896,2.4664842882531013
SLV,2006,14.744755301665814,2.7816787519596518
SLV,2007,14.081606855413497,3.453865150878464
SLV,2008,13.9453744821047,3.847753140568327
SLV,2009,14.02096267325803,4.411487915724497
SLV,2010,13.888494738414764,4.925884162276521
SLV,2011,13.2054846424449,5.09242540883721
SLV,2012,13.347767365457358,5.85375385671142
SLV,2013,13.292398477376887,6.156765763798079
SOL,1945,5.5648703884237625,4.64989827788229
SOL,1946,5.72103572924392,4.765608812770975
SOL,1947,5.840277900631426,4.3029785036763055
SOL,1948,5.968834955503199,4.707215631777755
SOL,1949,6.227657721050206,4.553118981398472
SOL,1950,6.508230522393871,4.120088650576976
SOL,1951,6.853982908418422,3.890287660777683
SOL,1952,6.905364824325134,3.8572765587359332
SOL,1953,6.842506812611332,3.8404952788968574
SOL,1954,7.195876399032105,3.892728669131508
SOL,1955,7.499821276829163,4.050991536111941
SOL,1956,7.810147453955367,3.758693579593495
SOL,1957,8.462592741451608,3.681758748334111
SOL,1958,8.686540038423148,3.511921171818164
SOL,1959,9.549365632476617,3.5852012089608682
SOL,1960,10.133963622110548,3.638229455961799
SOL,1961,10.442516478291056,3.6214893834383415
SOL,1962,10.245359505185643,3.8547510547354777
SOL,1963,10.395080773396337,3.6967764455392818
SOL,1964,10.456636833232299,3.4078341193035495
SOL,1965,10.515831414880079,3.5723631460914924
SOL,1966,10.41097177301794,3.486859758057767
SOL,1967,10.334794466915872,3.601742888364385
SOL,1968,10.614031733525282,3.599270990518548
SOL,1969,10.296913805080893,3.569434928571715
SOL,1970,10.620596392677344,3.899232489807616
SOL,1971,10.410720499072863,4.059292815929107
SOL,1972,10.426039045156053,4.446855637382637
SOL,1973,10.351482532328262,5.378631991828516
SOL,1974,11.020877581287628,5.096401876716384
SOL,1975,11.584129965282392,5.337912779778741
SOL,1976,11.434191330884515,5.468874001439402
SOL,1977,11.311987943020574,5.631767578059713
SOL,1978,11.600168922056206,4.965520382719355
SOL,1979,11.56034530361242,5.082265091190157
SOL,1980,11.472193374135609,4.7977354323674515
SOL,1981,11.368743022533224,4.279045399995231
SOL,1982,11.20072665887751,4.144957943265503
SOL,1983,10.9282732678994,3.9073693780903738
SOL,1984,10.691846301932515,3.7392332656420635
SOL,1985,10.556826849674563,3.8549576551167872
SOL,1986,9.966755689973267,3.887690917541756
SOL,1987,9.567825138481602,3.6194394705686426
SOL,1988,9.233676422060126,3.3463699568586294
SOL,1989,9.09442567259921,3.2462289703761393
SOL,1990,8.837177595506848,2.743708014011083
SOL,1991,8.005004018995425,2.5191607828363307
SOL,1992,7.869212985171861,2.5479978578367986
SOL,1993,7.56482118237997,2.297259855244332
SOL,1994,7.069796709243335,2.645869405372442
SOL,1995,6.7597155266959135,2.335541504993642
SOL,1996,5.8496591552504755,2.090750047896902
SOL,1997,5.126637846379742,1.8957725318654306
SOL,1998,4.671750570326804,1.7017089272225843
SOL,1999,3.1421470233148354,1.130736204649251
SOL,2000,0.6990458957548532,0.66177516920356
SOL,2001,0.4326602581843171,0.5305791129692762
SOL,2002,0.1989260326628818,0.6915948255063237
SOL,2003,0.2835155306615798,0.7509281374225902
SOL,2004,0.7761089986977807,0.5597259827938112
SOL,2005,1.1263757623029396,0.5858155651624235
SOL,2006,1.0034265321254612,0.6164928961961076
SOL,2007,1.2563914792264534,0.7907830587461945
SOL,2008,0.6986278573711858,0.7792374195561564
SOL,2009,0.10620282848336213,0.8943139952895586
SOL,2010,0.1287159675395771,0.835446131370568
SOL,2011,1.4228031519792006,1.4108136933808868
